filename,intervention_type,totals_exact_rate,totals_within1_rate,totals_within3_rate,totals_mae,totals_rmse,totals_max_abs,totals_max_abs_window,categories_exact_rate,categories_within1_rate,categories_within3_rate,categories_mae,categories_rmse,category_shifts,kappa_totals,kappa_totals_values,kappa_categories,kappa_categories_values,per_arm_presence_flips,recon_fail_run1,recon_fail_run2,status
37499670,intervention,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5773502691896257,1.0,6_months,0.9166666666666666,1.0,1.0,0.08333333333333333,0.28867513459481287,0,,0.6,1.0,0.8297872340425532,0,,,FAIL
37524096,control,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,0.4583333333333333,0.5833333333333334,0.75,2.0833333333333335,3.378855822118882,13,,1.0,-0.16417910447761197,0.03405572755417963,13,,,FAIL
37524096,intervention,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,0.4583333333333333,0.5833333333333334,0.75,2.0833333333333335,3.378855822118882,13,,1.0,-0.16417910447761197,0.03405572755417963,13,,,FAIL
37604981,control,0.16666666666666666,0.16666666666666666,0.16666666666666666,7.0,7.767453465154029,10.0,12_months,0.4166666666666667,0.5,0.5833333333333334,3.3333333333333335,5.090841449767088,0,,0.11764705882352944,1.0,0.31428571428571417,0,,,FAIL
37604981,intervention,0.16666666666666666,0.16666666666666666,0.16666666666666666,7.0,7.767453465154029,10.0,12_months,0.4166666666666667,0.5,0.5833333333333334,3.3333333333333335,5.090841449767088,0,,0.11764705882352944,1.0,0.31428571428571417,0,,,FAIL
37646660,control,0.16666666666666666,0.3333333333333333,1.0,1.5,1.6832508230603465,2.0,3_months,0.6666666666666666,0.7083333333333334,0.875,1.125,2.111476576553321,0,,0.1428571428571428,0.9154929577464789,0.5051546391752577,1,,,FAIL
37646660,intervention,0.16666666666666666,0.3333333333333333,1.0,1.5,1.6832508230603465,2.0,3_months,0.625,0.6666666666666666,0.7083333333333334,6.041666666666667,12.249149630348494,0,,0.1428571428571428,0.5652173913043479,0.36283185840707965,5,,,FAIL
37647576,control,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,0.816496580927726,2.0,screening_window,0.9166666666666666,1.0,1.0,0.08333333333333333,0.28867513459481287,0,,0.8064516129032258,1.0,0.8297872340425532,0,,,FAIL
37647576,intervention,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,0.816496580927726,2.0,screening_window,0.9166666666666666,1.0,1.0,0.08333333333333333,0.28867513459481287,0,,0.8064516129032258,1.0,0.8297872340425532,0,,,FAIL
37704166,control,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,1.0,1.0,1.0,0.0,0.0,0,,1.0,1.0,1.0,0,,,FAIL
37704166,intervention,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,1.0,12_months,0.875,1.0,1.0,0.125,0.3535533905932738,0,,0.8064516129032258,1.0,0.8344827586206897,0,,,FAIL
37708904,control,0.16666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.632993161855452,3.0,9_months,0.7083333333333334,0.9166666666666666,1.0,0.4166666666666667,0.8660254037844386,2,,0.1428571428571428,0.7983193277310925,0.40636042402826866,2,,,FAIL
37708904,intervention,0.3333333333333333,0.5,0.5,3.6666666666666665,5.5677643628300215,12.0,12_months,0.5,0.5833333333333334,0.6666666666666666,4.5,8.276472678623424,4,,0.2941176470588235,0.41666666666666663,0.21525885558583124,7,,,FAIL
37722354,control,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,1.0,1.0,1.0,0.0,0.0,0,,1.0,1.0,1.0,0,,,FAIL
37722354,intervention,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,1.0,1.0,1.0,0.0,0.0,0,,1.0,1.0,1.0,0,,,FAIL
37748693,control,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,1.0,screening_window,0.9583333333333334,1.0,1.0,0.041666666666666664,0.2041241452319315,0,,0.8064516129032258,0.9130434782608696,0.9310344827586207,1,,,FAIL
37748693,intervention,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,1.0,12_months,0.9583333333333334,1.0,1.0,0.041666666666666664,0.2041241452319315,0,,0.8064516129032258,1.0,0.902834008097166,0,,,FAIL
37788412,intervention,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5773502691896257,1.0,1_month,0.9166666666666666,1.0,1.0,0.08333333333333333,0.28867513459481287,0,,0.6249999999999999,1.0,0.8790931989924433,0,,,FAIL
37792130,control,0.0,0.16666666666666666,0.3333333333333333,13.833333333333334,17.58313585987058,30.0,12_months,0.7083333333333334,0.7916666666666666,0.8333333333333334,3.5416666666666665,8.937281465859739,0,,-0.09090909090909083,0.5,0.5508021390374331,6,,,FAIL
37792130,intervention,0.0,0.16666666666666666,0.3333333333333333,13.833333333333334,17.58313585987058,30.0,12_months,0.7083333333333334,0.7916666666666666,0.8333333333333334,3.5416666666666665,8.937281465859739,0,,-0.09090909090909083,0.5,0.5508021390374331,6,,,FAIL
37845511,control,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,1.0,6_months,0.875,1.0,1.0,0.125,0.3535533905932738,2,,0.8064516129032258,0.9090909090909091,0.7770897832817337,1,,,FAIL
37845511,intervention,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,1.0,6_months,0.875,1.0,1.0,0.125,0.3535533905932738,2,,0.8064516129032258,0.9090909090909091,0.7770897832817337,1,,,FAIL
37870976,control,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,1.0,1.0,1.0,0.0,0.0,0,,1.0,1.0,1.0,0,,,FAIL
37870976,intervention,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,1.0,1.0,1.0,0.0,0.0,0,,1.0,1.0,1.0,0,,,FAIL
37875143,control,0.0,0.16666666666666666,0.16666666666666666,33.166666666666664,42.33005236629567,76.0,12_months,0.5833333333333334,0.6666666666666666,0.75,8.291666666666666,20.08212306173495,0,,0.0,0.5522388059701493,0.2792792792792793,5,,,FAIL
37875143,intervention,0.0,0.16666666666666666,0.16666666666666666,33.166666666666664,42.33005236629567,76.0,12_months,0.5833333333333334,0.6666666666666666,0.75,8.291666666666666,20.08212306173495,0,,0.0,0.5522388059701493,0.2792792792792793,5,,,FAIL
37935977,intervention,0.0,0.0,0.3333333333333333,9.0,10.181682899534175,14.0,12_months,0.375,0.625,0.7083333333333334,3.4166666666666665,6.370504951205464,0,,0.0,0.1923076923076923,0.2899408284023669,7,,,FAIL
37980924,control,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,0.5833333333333334,0.5833333333333334,1.0,0.8333333333333334,1.2909944487358056,10,,1.0,0.9090909090909091,0.45945945945945954,1,,,FAIL
37980924,intervention,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9128709291752769,1.0,1_month,0.7916666666666666,1.0,1.0,0.20833333333333334,0.45643546458763845,0,,0.03225806451612889,1.0,0.6417910447761194,0,,,FAIL
38039991,control,0.3333333333333333,1.0,1.0,0.6666666666666666,0.816496580927726,1.0,3_months,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,0,,0.2941176470588235,1.0,0.7348066298342542,0,,,FAIL
38039991,intervention,0.3333333333333333,1.0,1.0,0.6666666666666666,0.816496580927726,1.0,3_months,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,0,,0.2941176470588235,1.0,0.7348066298342542,0,,,FAIL
38039993,control,0.3333333333333333,0.3333333333333333,0.5,9.5,13.886444229295465,27.0,12_months,0.3333333333333333,0.4583333333333333,0.625,5.208333333333333,10.085054949445409,4,,0.2941176470588235,0.08333333333333337,0.06569343065693434,11,,,FAIL
38039993,intervention,0.3333333333333333,0.3333333333333333,0.5,9.5,13.886444229295465,27.0,12_months,0.3333333333333333,0.4583333333333333,0.625,5.208333333333333,10.085054949445409,4,,0.2941176470588235,0.08333333333333337,0.06569343065693434,11,,,FAIL
38060199,control,0.3333333333333333,0.5,0.6666666666666666,2.3333333333333335,3.1622776601683795,5.0,9_months,0.75,0.875,0.9166666666666666,0.75,1.8708286933869707,0,,0.2941176470588236,1.0,0.6354430379746836,0,,,FAIL
38060199,intervention,0.3333333333333333,0.5,0.6666666666666666,2.3333333333333335,3.1622776601683795,5.0,9_months,0.75,0.875,0.9166666666666666,0.75,1.8708286933869707,0,,0.2941176470588236,1.0,0.6354430379746836,0,,,FAIL
38103088,control,0.3333333333333333,0.3333333333333333,1.0,2.0,2.449489742783178,3.0,3_months,0.8333333333333334,0.8333333333333334,1.0,0.5,1.224744871391589,0,,0.2941176470588235,1.0,0.7876106194690266,0,,,FAIL
38103088,intervention,0.3333333333333333,0.3333333333333333,1.0,2.0,2.449489742783178,3.0,3_months,0.8333333333333334,0.8333333333333334,1.0,0.5,1.224744871391589,0,,0.2941176470588235,1.0,0.7876106194690266,0,,,FAIL
38252907,control,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,0.9166666666666666,1.0,1.0,0.08333333333333333,0.28867513459481287,2,,1.0,0.9154929577464789,0.8743455497382199,1,,,FAIL
38252907,intervention,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,0.9166666666666666,1.0,1.0,0.08333333333333333,0.28867513459481287,2,,1.0,0.9154929577464789,0.8743455497382199,1,,,FAIL
38319255,control,0.16666666666666666,0.5,0.5,2.8333333333333335,3.582364210034113,5.0,6_months,0.3333333333333333,0.75,0.875,1.2916666666666667,1.9685019685029528,2,,0.1428571428571428,0.08333333333333337,-0.0026109660574411553,11,,,FAIL
38319255,intervention,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.8333333333333335,3.719318934070233,7.0,12_months,0.2916666666666667,0.4166666666666667,0.6666666666666666,2.875,4.005204946899306,4,,0.2727272727272727,0.33333333333333337,0.1392405063291139,7,,,FAIL
38319892,control,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5773502691896257,1.0,1_month,0.4166666666666667,0.5,0.625,3.0,4.752192476461084,9,,0.6129032258064515,-0.2086330935251799,0.023255813953488302,14,,,FAIL
38319892,intervention,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5773502691896257,1.0,1_month,0.9166666666666666,1.0,1.0,0.08333333333333333,0.28867513459481287,0,,0.6129032258064515,1.0,0.8802992518703242,0,,,FAIL
38320161,control,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,1.0,1.0,1.0,0.0,0.0,0,,1.0,1.0,1.0,0,,,FAIL
38320161,intervention,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,0.5833333333333334,1.0,1.0,0.4166666666666667,0.6454972243679028,10,,1.0,0.16083916083916083,0.16083916083916083,10,,,FAIL
38483412,intervention,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.0,9.797958971132712,12.0,3_months,0.75,0.8333333333333334,0.8333333333333334,2.0833333333333335,4.907477288111819,2,,0.2941176470588235,0.8222222222222222,0.5764705882352941,2,,,FAIL
38499457,control,0.16666666666666666,0.16666666666666666,0.3333333333333333,13.333333333333334,17.86057109949175,33.0,12_months,0.5833333333333334,0.6666666666666666,0.75,3.3333333333333335,7.41057802513857,0,,0.14285714285714268,0.31645569620253167,0.510204081632653,9,,,FAIL
38499457,intervention,0.16666666666666666,0.16666666666666666,0.3333333333333333,13.333333333333334,17.86057109949175,33.0,12_months,0.5833333333333334,0.6666666666666666,0.75,3.3333333333333335,7.41057802513857,0,,0.14285714285714268,0.31645569620253167,0.510204081632653,9,,,FAIL
38531002,control,0.16666666666666666,0.3333333333333333,0.3333333333333333,9.0,12.26104943849968,23.0,12_months,0.5416666666666666,0.5833333333333334,0.8333333333333334,3.0833333333333335,6.934214687571574,2,,0.1428571428571428,0.5,0.487378640776699,5,,,FAIL
38531002,intervention,0.16666666666666666,0.3333333333333333,0.3333333333333333,9.0,12.26104943849968,23.0,12_months,0.5416666666666666,0.5833333333333334,0.8333333333333334,3.0833333333333335,6.934214687571574,2,,0.1428571428571428,0.5,0.487378640776699,5,,,FAIL
38552197,control,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,1.0,1.0,1.0,0.0,0.0,0,,1.0,1.0,1.0,0,,,FAIL
38552197,intervention,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,1.0,1.0,1.0,0.0,0.0,0,,1.0,1.0,1.0,0,,,FAIL
38561010,control,0.16666666666666666,0.16666666666666666,0.8333333333333334,2.5,2.798809270624444,4.0,12_months,0.5833333333333334,0.625,0.8333333333333334,1.2916666666666667,2.2453655975512468,0,,0.1428571428571428,0.5833333333333333,0.375,5,,,FAIL
38561010,intervention,0.16666666666666666,0.16666666666666666,0.8333333333333334,2.5,2.798809270624444,4.0,12_months,0.5833333333333334,0.625,0.8333333333333334,1.2916666666666667,2.2453655975512468,0,,0.1428571428571428,0.5833333333333333,0.375,5,,,FAIL
38648575,control,0.5,0.6666666666666666,0.8333333333333334,1.5,2.614064523559687,6.0,12_months,0.7083333333333334,0.75,0.75,2.7916666666666665,6.024256523975939,2,,0.4545454545454546,1.0,0.5831265508684864,0,,,FAIL
38648575,intervention,0.0,0.5,0.5,4.333333333333333,5.830951894845301,11.0,12_months,0.4583333333333333,0.7916666666666666,0.875,1.5,3.1622776601683795,0,,0.0,0.9090909090909091,0.35403726708074534,1,,,FAIL
38683596,control,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,0.5833333333333334,1.0,1.0,0.4166666666666667,0.6454972243679028,10,,1.0,0.11111111111111116,0.16083916083916083,10,,,FAIL
38683596,intervention,1.0,1.0,1.0,0.0,0.0,0.0,screening_window,0.5833333333333334,1.0,1.0,0.4166666666666667,0.6454972243679028,10,,1.0,0.11111111111111116,0.16083916083916083,10,,,FAIL
38833658,control,0.5,0.8333333333333334,1.0,0.6666666666666666,1.0,2.0,screening_window,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,0,,0.4374999999999999,0.8344827586206897,0.7675544794188862,2,,,FAIL
38833658,intervention,0.5,0.8333333333333334,1.0,0.6666666666666666,1.0,2.0,screening_window,0.4166666666666667,0.5416666666666666,0.625,4.25,7.302967433402215,8,,0.4374999999999999,0.2702702702702702,0.1384615384615384,9,,,FAIL
38838287,control,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,1.0,screening_window,0.625,0.75,0.9166666666666666,0.875,1.5942605391424158,8,,0.8064516129032258,0.5833333333333333,0.48201438848920863,5,,,FAIL
38838287,intervention,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,1.0,screening_window,0.625,0.75,0.9166666666666666,0.875,1.5942605391424158,8,,0.8064516129032258,0.5833333333333333,0.5,5,,,FAIL
38872480,control,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5773502691896257,1.0,screening_window,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,2,,0.625,0.9166666666666666,0.7512953367875648,1,,,FAIL
38872480,intervention,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5773502691896257,1.0,screening_window,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,2,,0.625,0.9166666666666666,0.7512953367875648,1,,,FAIL
38889373,control,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,0.816496580927726,2.0,screening_window,0.5833333333333334,0.75,0.9166666666666666,0.9166666666666666,1.6072751268321592,8,,0.8,0.5945945945945945,0.4392523364485982,5,,,FAIL
38889373,intervention,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,0.816496580927726,2.0,screening_window,0.5833333333333334,0.75,0.9166666666666666,0.9166666666666666,1.6072751268321592,8,,0.8,0.5945945945945945,0.4392523364485982,5,,,FAIL
38942046,control,0.3333333333333333,1.0,1.0,0.6666666666666666,0.816496580927726,1.0,screening_window,0.8333333333333334,1.0,1.0,0.16666666666666666,0.408248290463863,0,,0.2727272727272727,0.8297872340425532,0.7486910994764397,2,,,FAIL
38942046,intervention,0.16666666666666666,0.8333333333333334,1.0,1.0,1.1547005383792515,2.0,12_months,0.625,0.9583333333333334,1.0,0.4166666666666667,0.7071067811865476,2,,0.11764705882352944,0.5294117647058824,0.4744525547445255,6,,,FAIL
